Employee_ID,Gender,Age,Performance_Score,,
14060,Male,39,2,,
14061,Male,30,1,,
14062,Female,58,3,,
14063,Female,56,5,,
14064,Male,51,4,,
14065,Male,44,5,,
14066,Female,25,4,,
14067,Female,51,5,,
14068,Female,56,1,,
14069,Male,60,2,,
14070,Female,39,3,,
14071,Male,45,2,,
14072,Female,38,1,,
14073,Female,34,1,,
14074,Female,44,2,,
14075,Female,40,5,,
14076,Female,31,3,,
14077,Male,43,2,,
14078,Male,48,2,,
14079,Male,47,5,,
14080,Female,24,2,,
14081,Male,24,2,,
14082,Female,48,4,,
14083,Male,22,2,,
14084,Female,28,3,,
14085,Female,56,2,,
14086,Male,59,3,,
14087,Female,27,5,,
14088,Male,58,3,,
14089,Male,32,5,,
14090,Male,33,5,,
14091,Female,24,3,,
14092,Male,43,5,,
14093,Female,46,1,,
14094,Female,43,1,,
14095,Male,39,4,,
14096,Male,36,4,,
14097,Female,56,1,,
14098,Female,54,1,,
14099,Male,28,2,,
14100,Male,45,5,,
14101,Male,25,4,,
14102,Male,60,1,,
14103,Male,60,3,,
14104,Male,30,3,,
14105,Female,48,4,,
14106,Male,42,3,,
14107,Female,28,4,,
14108,Male,44,5,,
14109,Female,27,5,,
14110,Female,34,1,,
14111,Female,44,2,,
14112,Male,39,2,,
14113,Female,32,1,,
14114,Other,23,5,,
14115,Female,59,2,,
14116,Male,22,5,,
14117,Female,34,3,,
14118,Female,23,5,,
14119,Female,31,2,,
14120,Male,31,1,,
14121,Female,33,5,,
14122,Female,40,5,,
14123,Male,29,4,,
14124,Female,37,5,,
14125,Male,37,2,,
14126,Female,59,3,,
14127,Male,22,5,,
14128,Female,28,2,,
14129,Female,33,1,,
14130,Female,33,4,,
14131,Male,36,5,,
14132,Male,31,4,,
14133,Male,38,3,,
14134,Male,33,1,,
14135,Male,55,2,,
14136,Male,49,5,,
14137,Female,53,2,,
14138,Other,28,4,,
14139,Female,35,2,,
14140,Male,58,2,,
14141,Female,23,4,,
14142,Female,47,1,,
14143,Female,43,4,,
14144,Female,31,2,,
14145,Female,32,5,,
14146,Other,59,3,,
14147,Female,22,1,,
14148,Male,23,1,,
14149,Female,31,5,,
14150,Female,44,2,,
14151,Female,37,1,,
14152,Female,35,2,,
14153,Female,26,4,,
14154,Other,41,2,,
14155,Male,40,3,,
14156,Female,27,1,,
14157,Male,54,3,,
14158,Female,30,4,,
14159,Male,22,1,,
14160,Other,30,1,,
14161,Male,47,3,,
14162,Female,38,3,,
14163,Male,23,1,,
14164,Female,52,2,,
14165,Female,30,2,,
14166,Male,32,3,,
14167,Female,23,3,,
14168,Male,45,1,,
14169,Other,28,3,,
14170,Female,45,4,,
14171,Male,47,5,,
14172,Male,59,4,,
14173,Female,57,5,,
14174,Female,30,5,,
14175,Female,22,5,,
14176,Female,36,3,,
14177,Male,39,4,,
14178,Female,31,3,,
14179,Male,56,4,,
14180,Male,38,4,,
14181,Male,44,2,,
14182,Male,26,2,,
14183,Female,43,2,,
14184,Male,24,1,,
14185,Female,40,2,,
14186,Female,37,2,,
14187,Male,38,5,,
14188,Male,50,3,,
14189,Male,56,4,,
14190,Male,32,3,,
14191,Male,26,4,,
14192,Female,33,1,,
14193,Male,34,5,,
14194,Male,38,1,,
14195,Female,49,5,,
14196,Male,44,3,,
14197,Male,41,3,,
14198,Female,57,3,,
14199,Male,53,3,,
14200,Male,33,3,,
14201,Female,39,1,,
14202,Female,29,2,,
14203,Female,29,3,,
14204,Female,28,1,,
14205,Male,47,2,,
14206,Female,26,1,,
14207,Male,59,4,,
14208,Male,49,3,,
14209,Male,48,1,,
14210,Male,30,5,,
14211,Male,58,2,,
14212,Male,50,4,,
14213,Other,42,3,,
14214,Female,28,4,,
14215,Male,28,4,,
14216,Female,39,5,,
14217,Male,52,3,,
14218,Male,38,3,,
14219,Female,32,4,,
14220,Male,37,2,,
14221,Female,46,4,,
14222,Male,27,5,,
14223,Female,31,4,,
14224,Male,52,3,,
14225,Female,27,3,,
14226,Other,54,5,,
14227,Male,52,4,,
14228,Male,33,3,,
14229,Male,37,1,,
14230,Female,35,4,,
14231,Female,46,1,,
14232,Male,48,4,,
14233,Male,30,1,,
14234,Male,38,4,,
14235,Male,41,5,,
14236,Male,26,2,,
14237,Female,27,2,,
14238,Female,34,5,,
14239,Male,28,1,,
14240,Male,32,1,,
14241,Male,43,4,,
14242,Female,45,5,,
14243,Male,55,2,,
14244,Male,45,4,,
14245,Female,28,2,,
14246,Female,28,1,,
14247,Male,24,1,,
14248,Female,51,1,,
14249,Male,31,3,,
14250,Male,30,3,,
14251,Other,57,4,,
14252,Female,23,4,,
14253,Other,22,4,,
14254,Male,33,5,,
14255,Male,35,4,,
14256,Female,34,2,,
14257,Male,39,1,,
14258,Male,31,1,,
14259,Other,43,2,,
14260,Male,36,4,,
14261,Male,31,5,,
14262,Female,40,3,,
14263,Male,40,5,,
14264,Male,39,1,,
14265,Male,36,1,,
14266,Female,60,5,,
14267,Male,45,1,,
14268,Female,54,1,,
14269,Female,24,5,,
14270,Male,31,5,,
14271,Female,50,4,,
14272,Female,56,3,,
14273,Female,45,4,,
14274,Female,35,2,,
14275,Female,59,1,,
14276,Female,33,3,,
14277,Other,36,5,,
14278,Female,24,3,,
14279,Male,29,2,,
14280,Male,33,3,,
14281,Male,28,1,,
14282,Female,55,4,,
14283,Male,24,4,,
14284,Male,44,4,,
14285,Male,23,5,,
14286,Female,34,2,,
14287,Male,26,5,,
14288,Female,59,3,,
14289,Female,37,3,,
14290,Male,37,2,,
14291,Female,60,3,,
14292,Female,56,3,,
14293,Female,51,5,,
14294,Male,59,3,,
14295,Male,23,4,,
14296,Male,37,4,,
14297,Female,56,2,,
14298,Male,24,1,,
14299,Female,39,1,,
14300,Female,57,4,,
14301,Female,43,3,,
14302,Female,56,5,,
14303,Female,41,3,,
14304,Female,45,5,,
14305,Female,56,2,,
14306,Female,55,5,,
14307,Other,51,4,,
14308,Female,28,4,,
14309,Male,30,2,,
14310,Male,51,3,,
14311,Male,44,5,,
14312,Female,57,2,,
14313,Female,45,1,,
14314,Other,33,1,,
14315,Male,25,4,,
14316,Female,56,5,,
14317,Male,29,4,,
14318,Male,47,1,,
14319,Male,35,2,,
14320,Female,36,4,,
14321,Male,28,5,,
14322,Female,26,2,,
14323,Male,31,5,,
14324,Female,28,1,,
14325,Female,22,1,,
14326,Male,60,4,,
14327,Male,42,1,,
14328,Male,38,1,,
14329,Other,47,2,,
14330,Male,24,4,,
14331,Male,39,5,,
14332,Male,34,1,,
14333,Male,35,3,,
14334,Male,35,3,,
14335,Female,32,2,,
14336,Male,39,2,,
14337,Male,59,3,,
14338,Male,32,3,,
14339,Female,37,3,,
14340,Male,42,4,,
14341,Other,38,4,,
14342,Male,26,1,,
14343,Female,25,3,,
14344,Male,28,4,,
14345,Female,30,3,,
14346,Female,27,3,,
14347,Female,49,1,,
14348,Other,57,2,,
14349,Male,37,2,,
14350,Female,59,2,,
14351,Other,23,1,,
14352,Male,54,2,,
14353,Female,24,5,,
14354,Female,27,5,,
14355,Female,35,3,,
14356,Female,44,2,,
14357,Male,43,4,,
14358,Male,46,3,,
14359,Male,46,4,,
14360,Female,29,1,,
14361,Male,25,5,,
14362,Female,39,3,,
14363,Female,59,1,,
14364,Male,57,3,,
14365,Female,60,1,,
14366,Female,30,2,,
14367,Male,37,2,,
14368,Female,57,5,,
14369,Female,57,3,,
14370,Male,23,1,,
14371,Male,48,2,,
14372,Male,25,3,,
14373,Female,46,2,,
14374,Female,25,3,,
14375,Male,35,5,,
14376,Female,58,2,,
14377,Male,51,2,,
14378,Female,57,1,,
14379,Male,33,3,,
14380,Female,49,5,,
14381,Male,44,2,,
14382,Female,60,2,,
14383,Other,25,5,,
14384,Female,31,3,,
14385,Female,54,4,,
14386,Male,37,4,,
14387,Female,42,5,,
14388,Female,47,3,,
14389,Male,57,4,,
14390,Female,44,4,,
14391,Female,59,3,,
14392,Male,59,2,,
14393,Female,60,5,,
14394,Male,36,1,,
14395,Female,25,2,,
14396,Female,40,5,,
14397,Other,28,1,,
14398,Male,47,5,,
14399,Female,42,3,,
14400,Female,48,1,,
14401,Female,35,2,,
14402,Female,42,4,,
14403,Female,34,4,,
14404,Male,32,5,,
14405,Female,58,1,,
14406,Male,41,4,,
14407,Male,57,5,,
14408,Male,52,5,,
14409,Male,28,5,,
14410,Male,26,3,,
14411,Female,23,4,,
14412,Female,39,5,,
14413,Female,40,2,,
14414,Male,25,4,,
14415,Female,35,2,,
14416,Male,27,5,,
14417,Male,22,2,,
14418,Female,37,1,,
14419,Female,54,1,,
14420,Other,42,1,,
14421,Male,36,1,,
14422,Female,34,3,,
14423,Female,37,1,,
14424,Male,27,2,,
14425,Female,24,5,,
14426,Male,43,5,,
14427,Male,36,4,,
14428,Male,27,1,,
14429,Female,38,2,,
14430,Other,27,3,,
14431,Male,42,2,,
14432,Female,49,4,,
14433,Female,34,4,,
14434,Female,52,4,,
14435,Male,38,5,,
14436,Female,39,5,,
14437,Female,36,5,,
14438,Male,47,2,,
14439,Other,51,3,,
14440,Female,42,1,,
14441,Male,60,1,,
14442,Female,44,1,,
14443,Male,28,5,,
14444,Female,22,4,,
14445,Male,55,3,,
14446,Male,42,3,,
14447,Female,47,3,,
14448,Male,52,5,,
14449,Female,37,4,,
14450,Female,22,2,,
14451,Male,45,2,,
14452,Female,55,2,,
14453,Female,60,4,,
14454,Male,60,5,,
14455,Male,57,4,,
14456,Female,46,3,,
14457,Female,45,1,,
14458,Male,26,2,,
14459,Male,48,2,,
14460,Female,54,2,,
14461,Female,48,5,,
14462,Male,27,5,,
14463,Male,36,1,,
14464,Female,58,3,,
14465,Female,52,4,,
14466,Female,23,1,,
14467,Female,33,4,,
14468,Male,57,1,,
14469,Female,54,5,,
14470,Male,32,5,,
14471,Female,38,4,,
14472,Female,34,1,,
14473,Male,50,1,,
14474,Female,26,2,,
14475,Female,38,3,,
14476,Female,26,4,,
14477,Female,46,2,,
14478,Male,24,4,,
14479,Male,33,3,,
14480,Male,26,4,,
14481,Male,38,1,,
14482,Female,51,2,,
14483,Male,23,3,,
14484,Male,59,5,,
14485,Female,49,3,,
14486,Male,26,4,,
14487,Male,42,1,,
14488,Male,50,4,,
14489,Female,51,2,,
14490,Male,25,3,,
14491,Male,52,5,,
14492,Female,43,3,,
14493,Female,23,4,,
14494,Male,37,4,,
14495,Male,41,3,,
14496,Female,39,4,,
14497,Male,30,3,,
14498,Male,47,4,,
14499,Female,57,2,,
14500,Other,38,1,,
14501,Female,29,1,,
14502,Male,60,3,,
14503,Female,33,4,,
14504,Male,39,1,,
14505,Male,45,1,,
14506,Male,32,2,,
14507,Male,41,4,,
14508,Male,44,1,,
14509,Male,41,3,,
14510,Male,54,2,,
14511,Female,50,3,,
14512,Female,23,1,,
14513,Female,27,4,,
14514,Male,52,3,,
14515,Male,33,3,,
14516,Male,56,1,,
14517,Female,28,5,,
14518,Male,46,5,,
14519,Other,58,1,,
14520,Male,52,1,,
14521,Male,54,5,,
14522,Male,38,3,,
14523,Female,47,3,,
14524,Male,32,3,,
14525,Male,51,1,,
14526,Male,58,3,,
14527,Female,34,5,,
14528,Female,26,1,,
14529,Male,33,3,,
14530,Female,31,2,,
14531,Female,54,1,,
14532,Male,58,1,,
14533,Male,26,1,,
14534,Male,25,3,,
14535,Male,50,4,,
14536,Female,31,2,,
14537,Female,51,5,,
14538,Female,23,4,,
14539,Male,26,4,,
14540,Male,58,5,,
14541,Male,25,3,,
14542,Male,32,2,,
14543,Male,25,5,,
14544,Female,27,3,,
14545,Male,26,1,,
14546,Male,50,2,,
14547,Male,56,1,,
14548,Female,48,4,,
14549,Male,29,2,,
14550,Male,40,4,,
14551,Female,50,3,,
14552,Female,46,4,,
14553,Female,26,1,,
14554,Male,46,4,,
14555,Female,34,3,,
14556,Female,28,5,,
14557,Female,23,2,,
14558,Male,51,3,,
14559,Male,42,1,,
14560,Male,31,4,,
14561,Female,31,2,,
14562,Female,33,3,,
14563,Female,22,3,,
14564,Male,49,3,,
14565,Male,54,5,,
14566,Male,31,4,,
14567,Female,60,3,,
14568,Male,36,1,,
14569,Female,40,1,,
14570,Female,38,3,,
14571,Female,25,2,,
14572,Female,50,2,,
14573,Female,30,5,,
14574,Female,48,4,,
14575,Female,60,4,,
14576,Female,24,4,,
14577,Female,23,5,,
14578,Male,57,4,,
14579,Female,49,4,,
14580,Male,55,5,,
14581,Male,60,2,,
14582,Male,24,3,,
14583,Male,56,2,,
14584,Male,32,5,,
14585,Female,56,5,,
14586,Male,25,4,,
14587,Male,57,1,,
14588,Other,34,4,,
14589,Male,58,2,,
14590,Male,42,2,,
14591,Male,36,2,,
14592,Female,30,2,,
14593,Male,52,4,,
14594,Female,57,1,,
14595,Female,32,1,,
14596,Female,34,1,,
14597,Female,24,2,,
14598,Female,51,3,,
14599,Female,34,2,,
14600,Male,22,5,,
14601,Female,32,2,,
14602,Male,26,2,,
14603,Male,46,5,,
14604,Other,58,2,,
14605,Male,51,5,,
14606,Male,53,3,,
14607,Male,34,5,,
14608,Male,53,1,,
14609,Male,53,1,,
14610,Female,26,1,,
14611,Male,48,2,,
14612,Female,60,3,,
14613,Male,49,2,,
14614,Female,54,5,,
14615,Male,36,4,,
14616,Female,41,1,,
14617,Female,60,1,,
14618,Male,30,2,,
14619,Female,57,5,,
14620,Male,48,4,,
14621,Female,33,1,,
14622,Female,34,4,,
14623,Female,34,5,,
14624,Male,55,4,,
14625,Male,48,3,,
14626,Female,47,3,,
14627,Male,56,4,,
14628,Male,47,1,,
14629,Male,59,3,,
14630,Female,48,2,,
14631,Male,40,4,,
14632,Female,48,3,,
14633,Female,57,5,,
14634,Female,60,1,,
14635,Male,40,5,,
14636,Male,44,1,,
14637,Female,27,1,,
14638,Female,39,2,,
14639,Female,27,1,,
14640,Male,22,3,,
14641,Female,48,4,,
14642,Male,30,2,,
14643,Female,33,5,,
14644,Female,35,5,,
14645,Male,54,2,,
14646,Female,22,1,,
14647,Female,44,2,,
14648,Female,29,3,,
14649,Male,23,1,,
14650,Female,46,4,,
14651,Male,56,2,,
14652,Male,57,5,,
14653,Male,59,3,,
14654,Female,35,1,,
14655,Female,47,4,,
14656,Female,25,4,,
14657,Male,45,1,,
14658,Male,48,3,,
14659,Male,40,3,,
14660,Female,32,1,,
14661,Male,43,5,,
14662,Female,57,4,,
14663,Female,50,4,,
14664,Male,59,2,,
14665,Female,56,4,,
14666,Female,44,4,,
14667,Male,60,4,,
14668,Male,41,3,,
14669,Male,59,1,,
14670,Female,60,5,,
14671,Male,34,3,,
14672,Male,31,3,,
14673,Female,51,2,,
14674,Male,50,1,,
14675,Female,39,1,,
14676,Other,53,1,,
14677,Female,29,2,,
14678,Male,24,5,,
14679,Male,42,4,,
14680,Female,33,2,,
14681,Female,41,1,,
14682,Female,60,2,,
14683,Male,59,4,,
14684,Male,35,4,,
14685,Male,35,1,,
14686,Female,53,2,,
14687,Male,34,5,,
14688,Female,35,1,,
14689,Male,23,5,,
14690,Other,39,5,,
14691,Female,34,2,,
14692,Female,31,5,,
14693,Female,53,3,,
14694,Male,47,1,,
14695,Male,23,4,,
14696,Female,39,1,,
14697,Female,56,4,,
14698,Female,57,1,,
14699,Female,24,3,,
14700,Male,38,4,,
14701,Male,54,1,,
14702,Female,40,5,,
14703,Male,24,5,,
14704,Male,40,2,,
14705,Male,23,5,,
14706,Female,34,5,,
14707,Female,57,5,,
14708,Male,33,5,,
14709,Male,41,3,,
14710,Female,53,1,,
14711,Male,24,1,,
14712,Male,27,3,,
14713,Female,34,5,,
14714,Male,59,4,,
14715,Female,25,2,,
14716,Female,46,5,,
14717,Male,42,4,,
14718,Male,32,1,,
14719,Female,32,2,,
14720,Male,24,2,,
14721,Male,60,5,,
14722,Female,57,5,,
14723,Male,46,3,,
14724,Female,59,2,,
14725,Male,39,5,,
14726,Female,60,2,,
14727,Male,31,4,,
14728,Male,53,2,,
14729,Male,29,1,,
14730,Male,26,1,,
14731,Male,43,5,,
14732,Male,45,4,,
14733,Male,32,2,,
14734,Male,43,2,,
14735,Male,50,2,,
14736,Male,50,2,,
14737,Female,48,1,,
14738,Male,54,1,,
14739,Male,59,2,,
14740,Male,52,3,,
14741,Female,52,4,,
14742,Female,52,1,,
14743,Female,34,1,,
14744,Male,44,3,,
14745,Male,52,2,,
14746,Female,40,2,,
14747,Male,50,2,,
14748,Female,39,4,,
14749,Female,36,3,,
14750,Female,28,3,,
14751,Female,36,2,,
14752,Female,47,1,,
14753,Female,30,2,,
14754,Male,28,1,,
14755,Male,26,4,,
14756,Female,56,1,,
14757,Female,36,5,,
14758,Male,25,5,,
14759,Male,49,1,,
14760,Female,57,2,,
14761,Male,46,2,,
14762,Male,34,2,,
14763,Female,54,3,,
14764,Female,57,2,,
14765,Male,52,2,,
14766,Male,56,2,,
14767,Male,39,4,,
14768,Female,29,4,,
14769,Male,46,2,,
14770,Male,53,4,,
14771,Female,30,5,,
14772,Female,44,1,,
14773,Male,42,4,,
14774,Other,34,2,,
14775,Male,42,5,,
14776,Other,50,1,,
14777,Male,47,4,,
14778,Female,38,5,,
14779,Female,29,3,,
14780,Female,40,1,,
14781,Male,37,5,,
14782,Male,59,2,,
14783,Female,38,4,,
14784,Female,59,4,,
14785,Female,53,1,,
14786,Male,22,4,,
14787,Other,57,3,,
14788,Female,54,1,,
14789,Male,51,5,,
14790,Female,31,3,,
14791,Female,50,2,,
14792,Female,27,3,,
14793,Female,37,1,,
14794,Male,47,5,,
14795,Male,26,2,,
14796,Male,54,3,,
14797,Female,53,5,,
14798,Female,32,3,,
14799,Male,42,4,,
14800,Female,28,3,,
14801,Female,59,1,,
14802,Female,39,3,,
14803,Female,51,4,,
14804,Female,57,5,,
14805,Male,35,1,,
14806,Male,59,1,,
14807,Female,36,2,,
14808,Male,44,4,,
14809,Male,60,5,,
14810,Female,36,4,,
14811,Female,27,1,,
14812,Male,36,3,,
14813,Female,42,4,,
14814,Female,51,1,,
14815,Male,55,4,,
14816,Male,39,5,,
14817,Other,40,5,,
14818,Male,25,1,,
14819,Female,24,4,,
14820,Female,39,4,,
14821,Male,55,4,,
14822,Female,26,1,,
14823,Male,56,5,,
14824,Female,32,2,,
14825,Female,36,1,,
14826,Male,44,3,,
14827,Female,35,4,,
14828,Male,54,3,,
14829,Other,28,2,,
14830,Female,26,1,,
14831,Female,49,2,,
14832,Male,60,2,,
14833,Male,38,1,,
14834,Male,42,3,,
14835,Male,42,3,,
14836,Female,22,3,,
14837,Female,31,3,,
14838,Male,34,3,,
14839,Female,31,3,,
14840,Female,37,5,,
14841,Female,36,1,,
14842,Female,40,3,,
14843,Male,53,2,,
14844,Female,25,1,,
14845,Female,26,1,,
14846,Female,59,2,,
14847,Female,40,1,,
14848,Female,53,3,,
14849,Female,33,2,,
14850,Female,36,2,,
14851,Male,22,4,,
14852,Female,44,5,,
14853,Male,33,1,,
14854,Other,28,3,,
14855,Male,51,1,,
14856,Female,27,1,,
14857,Female,23,1,,
14858,Female,60,5,,
14859,Male,46,3,,
14860,Male,42,1,,
14861,Female,43,4,,
14862,Male,36,5,,
14863,Male,59,4,,
14864,Female,41,1,,
14865,Male,43,5,,
14866,Female,60,2,,
14867,Male,22,4,,
14868,Female,31,3,,
14869,Female,34,1,,
14870,Female,30,3,,
14871,Male,40,1,,
14872,Female,27,3,,
14873,Male,48,3,,
14874,Male,51,3,,
14875,Male,40,5,,
14876,Female,27,3,,
14877,Female,33,5,,
14878,Female,23,4,,
14879,Female,47,4,,
14880,Female,46,2,,
14881,Male,60,2,,
14882,Male,38,1,,
14883,Female,33,5,,
14884,Male,22,5,,
14885,Female,54,5,,
14886,Female,52,2,,
14887,Male,52,2,,
14888,Male,59,5,,
14889,Female,43,3,,
14890,Female,53,4,,
14891,Male,41,3,,
14892,Female,32,5,,
14893,Male,46,4,,
14894,Female,34,5,,
14895,Male,40,1,,
14896,Male,34,1,,
14897,Other,22,2,,
14898,Female,37,5,,
14899,Male,57,3,,
14900,Female,36,4,,
14901,Other,53,2,,
14902,Other,52,5,,
14903,Male,42,4,,
14904,Female,47,5,,
14905,Female,37,2,,
14906,Male,41,3,,
14907,Male,27,3,,
14908,Female,46,3,,
14909,Female,24,4,,
14910,Male,47,2,,
14911,Male,51,4,,
14912,Male,22,3,,
14913,Other,56,5,,
14914,Male,23,4,,
14915,Male,28,3,,
14916,Female,36,3,,
14917,Male,41,5,,
14918,Male,58,4,,
14919,Female,26,4,,
14920,Other,55,5,,
14921,Female,28,5,,
14922,Male,60,3,,
14923,Male,45,5,,
14924,Other,50,1,,
14925,Female,46,3,,
14926,Male,52,2,,
14927,Male,45,4,,
14928,Female,22,4,,
14929,Female,38,4,,
14930,Female,32,1,,
14931,Male,50,1,,
14932,Female,24,2,,
14933,Male,44,2,,
14934,Female,60,4,,
14935,Female,47,2,,
14936,Male,26,5,,
14937,Male,46,1,,
14938,Female,44,2,,
14939,Male,51,1,,
14940,Male,32,2,,
14941,Female,36,1,,
14942,Male,24,3,,
14943,Female,59,5,,
14944,Male,43,5,,
14945,Male,31,1,,
14946,Female,54,2,,
14947,Male,23,4,,
14948,Female,56,1,,
14949,Male,53,4,,
14950,Male,53,3,,
14951,Male,33,5,,
14952,Male,45,4,,
14953,Male,36,3,,
14954,Male,44,3,,
14955,Male,23,1,,
14956,Male,59,5,,
14957,Male,27,3,,
14958,Female,50,3,,
14959,Male,33,3,,
14960,Female,56,4,,
14961,Male,39,3,,
14962,Male,53,4,,
14963,Male,46,2,,
14964,Male,37,4,,
14965,Female,22,1,,
14966,Female,32,1,,
14967,Female,56,1,,
14968,Female,56,2,,
14969,Male,48,2,,
14970,Male,39,2,,
14971,Female,33,1,,
14972,Male,36,4,,
14973,Male,51,3,,
14974,Female,29,2,,
14975,Other,35,5,,
14976,Male,42,2,,
14977,Female,30,1,,
14978,Male,22,5,,
14979,Other,41,3,,
14980,Male,33,2,,
14981,Male,46,5,,
14982,Female,60,4,,
14983,Female,42,3,,
14984,Male,23,2,,
14985,Female,53,5,,
14986,Male,23,2,,
14987,Male,36,2,,
14988,Female,32,5,,
14989,Female,53,3,,
14990,Other,23,4,,
14991,Male,28,5,,
14992,Female,38,5,,
14993,Female,38,2,,
14994,Male,59,4,,
14995,Female,47,5,,
14996,Female,46,1,,
14997,Female,28,3,,
14998,Male,43,2,,
14999,Male,31,3,,
15000,Other,58,2,,
15001,Female,30,1,,
15002,Male,26,1,,
15003,Male,50,4,,
15004,Male,27,2,,
15005,Female,50,5,,
15006,Female,46,3,,
15007,Female,33,2,,
15008,Male,58,2,,
15009,Other,39,1,,
15010,Male,54,5,,
15011,Male,47,3,,
15012,Female,51,3,,
15013,Male,53,1,,
15014,Female,52,4,,
15015,Other,50,1,,
15016,Female,50,5,,
15017,Female,41,2,,
15018,Male,49,3,,
15019,Female,57,4,,
15020,Female,35,2,,
15021,Male,26,3,,
15022,Male,51,2,,
15023,Other,56,4,,
15024,Female,49,3,,
15025,Male,40,1,,
15026,Male,53,2,,
15027,Male,27,4,,
15028,Male,34,3,,
15029,Female,26,2,,
15030,Female,41,4,,
15031,Female,31,3,,
15032,Male,46,5,,
15033,Female,59,5,,
15034,Male,51,5,,
15035,Male,45,1,,
15036,Female,52,4,,
15037,Male,59,2,,
15038,Female,34,4,,
15039,Male,35,4,,
15040,Female,33,5,,
15041,Male,36,3,,
15042,Male,41,3,,
15043,Female,51,2,,
15044,Other,42,1,,
15045,Female,58,5,,
15046,Female,52,3,,
15047,Male,34,1,,
15048,Female,57,4,,
15049,Other,43,5,,
15050,Male,59,4,,
15051,Male,36,3,,
15052,Male,57,3,,
15053,Male,43,4,,
15054,Other,37,1,,
15055,Female,44,2,,
15056,Male,58,3,,
15057,Female,36,3,,
15058,Male,55,5,,
15059,Female,30,2,,
15060,Female,43,2,,
15061,Female,40,3,,
15062,Male,44,5,,
15063,Female,38,3,,
15064,Female,33,4,,
15065,Male,48,5,,
15066,Female,22,4,,
15067,Female,25,5,,
15068,Male,47,5,,
15069,Female,39,2,,
15070,Female,29,4,,
15071,Male,58,5,,
15072,Female,39,5,,
15073,Female,32,5,,
15074,Male,40,1,,
15075,Female,44,5,,
15076,Male,23,3,,
15077,Female,32,2,,
15078,Female,43,2,,
15079,Male,30,1,,
15080,Female,57,4,,
15081,Male,41,1,,
15082,Male,60,3,,
15083,Female,24,1,,
15084,Female,50,4,,
15085,Other,58,1,,
15086,Female,33,1,,
15087,Female,25,3,,
15088,Male,54,2,,
15089,Female,47,3,,
15090,Female,42,4,,
15091,Male,35,5,,
15092,Male,37,3,,
15093,Male,51,1,,
15094,Male,60,2,,
15095,Female,23,2,,
15096,Male,37,5,,
15097,Male,27,1,,
15098,Male,57,1,,
15099,Female,43,5,,
15100,Male,52,2,,
15101,Male,56,4,,
15102,Female,34,1,,
15103,Female,48,2,,
15104,Male,52,4,,
15105,Male,27,1,,
15106,Female,52,2,,
15107,Male,59,2,,
15108,Male,37,1,,
15109,Male,32,2,,
15110,Other,45,2,,
15111,Female,45,1,,
15112,Male,45,1,,
15113,Female,37,4,,
15114,Male,27,2,,
15115,Male,30,4,,
15116,Male,33,3,,
15117,Male,57,1,,
15118,Female,56,4,,
15119,Male,51,5,,
15120,Male,23,3,,
15121,Female,58,3,,
15122,Female,34,4,,
15123,Male,35,2,,
15124,Female,34,1,,
15125,Female,47,2,,
15126,Female,51,2,,
15127,Male,35,5,,
15128,Female,34,3,,
15129,Male,35,2,,
15130,Male,53,3,,
15131,Female,42,1,,
15132,Female,45,3,,
15133,Female,39,4,,
15134,Female,60,5,,
15135,Male,34,1,,
15136,Female,40,5,,
15137,Male,26,1,,
15138,Female,57,1,,
15139,Female,49,3,,
15140,Male,36,3,,
15141,Male,47,5,,
15142,Male,55,2,,
15143,Female,45,2,,
15144,Female,47,3,,
15145,Female,59,1,,
15146,Female,23,4,,
15147,Male,48,3,,
15148,Male,36,2,,
15149,Female,44,5,,
15150,Female,38,5,,
15151,Female,55,2,,
15152,Male,40,5,,
15153,Female,24,4,,
15154,Male,48,2,,
15155,Female,47,4,,
15156,Male,44,3,,
15157,Female,52,4,,
15158,Female,43,1,,
15159,Female,60,5,,
15160,Male,23,5,,
15161,Female,40,3,,
15162,Female,48,1,,
15163,Female,24,4,,
15164,Male,24,4,,
15165,Female,47,3,,
15166,Female,27,5,,
15167,Male,33,1,,
15168,Male,31,1,,
15169,Female,23,3,,
15170,Female,37,3,,
15171,Female,37,4,,
15172,Male,60,3,,
15173,Female,25,3,,
15174,Male,40,1,,
15175,Male,33,5,,
15176,Female,53,5,,
15177,Male,24,1,,
15178,Female,32,3,,
15179,Female,40,3,,
15180,Female,47,3,,
15181,Female,32,1,,
15182,Female,36,1,,
15183,Female,58,3,,
15184,Male,51,2,,
15185,Male,59,1,,
15186,Male,23,4,,
15187,Male,48,2,,
15188,Male,53,2,,
15189,Female,22,1,,
15190,Male,37,1,,
15191,Female,42,5,,
15192,Female,37,5,,
15193,Female,34,3,,
15194,Male,36,1,,
15195,Male,45,5,,
15196,Female,26,5,,
15197,Male,39,2,,
15198,Male,24,4,,
15199,Male,41,2,,
15200,Male,59,5,,
15201,Female,37,1,,
15202,Male,59,5,,
15203,Female,53,5,,
15204,Male,57,1,,
15205,Female,56,3,,
15206,Female,43,5,,
15207,Female,46,3,,
15208,Male,42,2,,
15209,Female,38,3,,
15210,Male,22,3,,
15211,Female,47,2,,
15212,Female,60,4,,
15213,Male,36,3,,
15214,Female,49,4,,
15215,Female,30,3,,
15216,Female,36,5,,
15217,Female,38,5,,
15218,Female,24,3,,
15219,Male,53,5,,
15220,Female,30,1,,
15221,Male,43,5,,
15222,Male,58,3,,
15223,Female,33,5,,
